,RAh,RAm,RAs,DECsign,DECd,DECm,DECs,Catalog,Type,RA/deg,DEC/deg
6555,14.0,31.0,36.960000000008506,+,52.0,27.0,25.20000000000266,GKCBR23,FRI,217.904,52.457
6557,13.0,45.0,55.44000000001148,+,36.0,50.0,13.200000000011867,GKCBR23,FRI,206.481,36.837
6558,14.0,11.0,38.16000000000784,+,49.0,53.0,2.400000000001228,GKCBR23,FRI,212.909,49.884
6563,13.0,45.0,41.76000000001139,+,31.0,24.0,7.200000000003684,GKCBR23,FRI,206.42400000000004,31.402
6564,13.0,56.0,55.44000000000594,+,30.0,56.0,31.20000000000061,GKCBR23,FRI,209.231,30.942
6574,16.0,9.0,23.280000000013104,+,35.0,22.0,40.80000000000041,GKCBR23,FRI,242.34700000000004,35.378
6580,14.0,26.0,23.760000000009427,+,55.0,18.0,3.6000000000069576,GKCBR23,FRI,216.599,55.301
6583,9.0,5.0,43.440000000011736,+,40.0,17.0,5.999999999987722,GKCBR23,FRI,136.43100000000004,40.285
6586,10.0,5.0,59.76000000000354,+,35.0,44.0,5.999999999997954,GKCBR23,FRI,151.499,35.735
6589,12.0,15.0,19.200000000010675,+,47.0,21.0,43.20000000000675,GKCBR23,FRI,183.83,47.362
6593,9.0,58.0,1.6800000000050377,+,28.0,51.0,35.999999999997954,GKCBR23,FRI,149.507,28.86
6594,12.0,55.0,36.960000000009785,+,34.0,56.0,45.59999999999263,GKCBR23,FRI,193.904,34.946
6597,10.0,23.0,14.160000000007926,+,48.0,31.0,22.800000000011664,GKCBR23,FRI,155.80900000000003,48.523
6602,10.0,26.0,3.8400000000068246,+,39.0,5.0,24.00000000001228,GKCBR23,FRI,156.51600000000002,39.09
6605,16.0,33.0,15.360000000013656,+,40.0,10.0,58.799999999999386,GKCBR23,FRI,248.314,40.183
6608,12.0,46.0,47.52000000001374,+,54.0,53.0,16.799999999993247,GKCBR23,FRI,191.69800000000004,54.888
6609,13.0,55.0,53.52000000001596,+,26.0,22.0,19.19999999999959,GKCBR23,FRI,208.97300000000004,26.372
6610,11.0,24.0,3.120000000008929,+,47.0,58.0,15.599999999987515,GKCBR23,FRI,171.013,47.971
6616,14.0,58.0,24.72000000001529,+,48.0,42.0,36.00000000000307,GKCBR23,FRI,224.60300000000004,48.71
6618,10.0,4.0,51.84000000000623,+,54.0,34.0,4.799999999992224,GKCBR23,FRI,151.216,54.568
6619,13.0,53.0,15.360000000009393,+,55.0,6.0,46.79999999999836,GKCBR23,FRI,208.314,55.113
6622,9.0,46.0,14.400000000007791,+,58.0,19.0,37.19999999999345,GKCBR23,FRI,146.56,58.327
6625,8.0,16.0,14.16000000000622,+,42.0,56.0,56.39999999999304,GKCBR23,FRI,124.059,42.949
6627,14.0,25.0,21.12000000000833,+,63.0,9.0,21.599999999995703,GKCBR23,FRI,216.338,63.156
6628,13.0,11.0,2.1600000000086084,+,44.0,59.0,56.40000000000839,GKCBR23,FRI,197.759,44.999
6629,16.0,45.0,48.48000000001065,+,39.0,32.0,27.59999999998854,GKCBR23,FRI,251.45200000000003,39.541
6633,11.0,42.0,10.800000000004246,+,55.0,27.0,28.79999999999427,GKCBR23,FRI,175.545,55.458
6634,9.0,26.0,35.520000000003336,+,29.0,34.0,22.800000000001432,GKCBR23,FRI,141.648,29.573
6636,10.0,15.0,45.360000000003,+,31.0,15.0,0.0,GKCBR23,FRI,153.939,31.25
6637,12.0,45.0,42.00000000001296,+,33.0,24.0,28.800000000004506,GKCBR23,FRI,191.42500000000004,33.408
6640,10.0,32.0,58.800000000007486,+,56.0,44.0,52.7999999999912,GKCBR23,FRI,158.245,56.748
6646,10.0,25.0,33.60000000000696,+,35.0,57.0,43.20000000001187,GKCBR23,FRI,156.39,35.962
6649,15.0,25.0,22.3200000000098,+,31.0,40.0,37.19999999999857,GKCBR23,FRI,231.343,31.677
6653,17.0,22.0,23.76000000001028,+,32.0,1.0,29.999999999994884,GKCBR23,FRI,260.599,32.025
6655,11.0,19.0,3.8400000000051193,+,60.0,28.0,40.800000000005525,GKCBR23,FRI,169.766,60.478
6658,12.0,54.0,37.68000000001152,+,53.0,5.0,24.00000000001228,GKCBR23,FRI,193.65700000000004,53.09
6661,16.0,8.0,16.320000000015682,+,37.0,37.0,44.39999999999202,GKCBR23,FRI,242.06800000000004,37.629
6663,8.0,20.0,28.080000000007036,+,48.0,53.0,45.60000000000287,GKCBR23,FRI,125.11700000000002,48.896
6665,16.0,17.0,38.88000000001768,+,35.0,0.0,46.79999999999325,GKCBR23,FRI,244.41200000000003,35.013
6666,8.0,31.0,7.680000000002138,+,39.0,14.0,20.399999999989973,GKCBR23,FRI,127.782,39.239
6667,11.0,56.0,46.56000000000532,+,30.0,11.0,27.59999999999621,GKCBR23,FRI,179.194,30.191
6672,8.0,47.0,53.76000000000644,+,53.0,52.0,37.2000000000088,GKCBR23,FRI,131.97400000000002,53.877
6676,17.0,3.0,4.560000000013247,+,32.0,28.0,47.999999999988745,GKCBR23,FRI,255.76900000000003,32.48
6678,7.0,43.0,51.36000000000436,+,28.0,21.0,28.800000000001944,GKCBR23,FRI,115.964,28.358
6681,13.0,56.0,20.880000000009744,+,31.0,26.0,27.59999999999621,GKCBR23,FRI,209.087,31.441
6685,9.0,0.0,52.5600000000054,+,50.0,56.0,23.99999999999181,GKCBR23,FRI,135.219,50.94
6686,8.0,53.0,5.2800000000073055,+,54.0,37.0,4.800000000007572,GKCBR23,FRI,133.27200000000002,54.618
6697,11.0,12.0,11.28000000000739,+,30.0,43.0,51.600000000005934,GKCBR23,FRI,168.047,30.731
6700,11.0,5.0,22.800000000004417,+,30.0,9.0,43.19999999999652,GKCBR23,FRI,166.345,30.162
6701,14.0,26.0,49.20000000001622,+,62.0,10.0,4.79999999999734,GKCBR23,FRI,216.70500000000004,62.168
6702,13.0,13.0,57.60000000001327,+,32.0,6.0,46.79999999999836,GKCBR23,FRI,198.49000000000004,32.113
6712,15.0,10.0,37.44000000001293,+,36.0,49.0,30.000000000010232,GKCBR23,FRI,227.65600000000003,36.825
6713,11.0,23.0,52.32000000000852,+,44.0,37.0,37.2000000000088,GKCBR23,FRI,170.96800000000002,44.627
6714,9.0,43.0,32.8800000000048,+,33.0,42.0,1.0231815394945444e-11,GKCBR23,FRI,145.887,33.7
6719,10.0,48.0,55.20000000000607,+,31.0,19.0,44.40000000000225,GKCBR23,FRI,162.23000000000002,31.329
6721,13.0,52.0,17.760000000015737,+,31.0,26.0,45.60000000000542,GKCBR23,FRI,208.07400000000004,31.446
6725,10.0,57.0,2.880000000009914,+,56.0,45.0,3.59999999999161,GKCBR23,FRI,164.26200000000003,56.751
6731,8.0,53.0,21.600000000005508,+,33.0,16.0,29.999999999994884,GKCBR23,FRI,133.34,33.275
6735,13.0,47.0,45.120000000007394,+,50.0,32.0,2.399999999996112,GKCBR23,FRI,206.938,50.534
6740,12.0,26.0,40.80000000000595,+,43.0,5.0,9.59999999999468,GKCBR23,FRI,186.67,43.086
6743,16.0,12.0,42.72000000000872,+,29.0,54.0,3.599999999999284,GKCBR23,FRI,243.178,29.901
6744,10.0,19.0,19.920000000008145,+,42.0,27.0,36.00000000000307,GKCBR23,FRI,154.83300000000003,42.46
6745,8.0,59.0,50.8800000000042,+,32.0,7.0,48.00000000000921,GKCBR23,FRI,134.962,32.13
6748,10.0,38.0,27.120000000009696,+,41.0,48.0,53.999999999991815,GKCBR23,FRI,159.61300000000003,41.815
6752,10.0,46.0,45.84000000000913,+,31.0,44.0,27.59999999999877,GKCBR23,FRI,161.69100000000003,31.741
6753,15.0,9.0,50.16000000001014,+,52.0,17.0,38.39999999998895,GKCBR23,FRI,227.459,52.294
6756,10.0,57.0,20.400000000009584,+,30.0,12.0,28.79999999999427,GKCBR23,FRI,164.335,30.208
6759,11.0,5.0,24.240000000007456,+,59.0,43.0,40.800000000005525,GKCBR23,FRI,166.351,59.728
6761,15.0,0.0,33.60000000000909,+,42.0,20.0,16.80000000000348,GKCBR23,FRI,225.14,42.338
6762,14.0,12.0,43.92000000001019,+,49.0,52.0,4.800000000007572,GKCBR23,FRI,213.183,49.868
6766,13.0,44.0,41.520000000013226,+,40.0,28.0,1.199999999995498,GKCBR23,FRI,206.17300000000003,40.467
6768,9.0,29.0,35.04000000000275,+,62.0,57.0,1.0231815394945444e-11,GKCBR23,FRI,142.396,62.95
6769,16.0,10.0,37.6800000000145,+,53.0,24.0,21.599999999995703,GKCBR23,FRI,242.65700000000004,53.406
6774,15.0,4.0,7.920000000006269,+,56.0,55.0,44.40000000000737,GKCBR23,FRI,226.033,56.929
6775,8.0,50.0,53.52000000000743,+,47.0,53.0,52.800000000011664,GKCBR23,FRI,132.723,47.898
6777,13.0,2.0,48.720000000011794,+,47.0,55.0,12.00000000000614,GKCBR23,FRI,195.70300000000003,47.92
6779,13.0,2.0,39.12000000001285,+,62.0,29.0,38.39999999999918,GKCBR23,FRI,195.66300000000004,62.494
6780,15.0,25.0,0.7200000000089801,+,33.0,23.0,59.99999999999488,GKCBR23,FRI,231.253,33.4
6782,9.0,5.0,42.72000000000702,+,42.0,21.0,14.399999999997137,GKCBR23,FRI,136.42800000000005,42.354
6785,10.0,40.0,45.36000000000726,+,39.0,54.0,46.79999999998813,GKCBR23,FRI,160.18900000000002,39.913
6789,16.0,54.0,25.44000000000807,+,41.0,41.0,20.400000000000205,GKCBR23,FRI,253.606,41.689
6790,10.0,51.0,47.2800000000079,+,55.0,23.0,9.600000000010027,GKCBR23,FRI,162.947,55.386
6791,8.0,1.0,13.200000000006328,+,34.0,40.0,29.999999999989768,GKCBR23,FRI,120.305,34.675
6798,11.0,57.0,29.520000000005385,+,29.0,23.0,9.599999999997236,GKCBR23,FRI,179.373,29.386
6799,8.0,33.0,46.8000000000022,+,45.0,15.0,18.00000000000921,GKCBR23,FRI,128.445,45.255
6800,11.0,13.0,32.16000000000648,+,35.0,59.0,5.999999999997954,GKCBR23,FRI,168.384,35.985
6805,13.0,27.0,36.24000000001104,+,27.0,8.0,16.800000000006037,GKCBR23,FRI,201.901,27.138
6808,9.0,2.0,36.960000000005095,+,52.0,3.0,50.400000000000205,GKCBR23,FRI,135.654,52.064
6810,11.0,58.0,16.32000000001142,+,34.0,6.0,7.199999999988336,GKCBR23,FRI,179.56800000000004,34.102
6813,13.0,30.0,37.920000000005416,+,39.0,8.0,16.799999999993247,GKCBR23,FRI,202.658,39.138
6814,13.0,53.0,2.1600000000060504,+,33.0,5.0,27.600000000003888,GKCBR23,FRI,208.259,33.091
6815,10.0,53.0,44.16000000000622,+,49.0,29.0,56.40000000000839,GKCBR23,FRI,163.434,49.499
6816,13.0,20.0,0.2400000000100988,+,25.0,32.0,45.59999999999775,GKCBR23,FRI,200.001,25.546
6818,10.0,42.0,33.360000000011354,+,36.0,39.0,46.79999999998813,GKCBR23,FRI,160.63900000000004,36.663
6819,13.0,8.0,22.080000000015048,+,23.0,31.0,15.600000000002863,GKCBR23,FRI,197.09200000000004,23.521
6822,10.0,14.0,16.800000000004758,+,34.0,26.0,23.99999999999181,GKCBR23,FRI,153.57,34.44
6823,13.0,32.0,52.80000000000655,+,57.0,37.0,19.19999999999959,GKCBR23,FRI,203.22,57.622
6824,8.0,41.0,59.760000000002265,+,50.0,5.0,52.79999999999632,GKCBR23,FRI,130.499,50.098
6829,11.0,51.0,9.360000000002486,+,43.0,59.0,20.399999999989973,GKCBR23,FRI,177.789,43.989
6831,7.0,53.0,9.840000000005205,+,35.0,55.0,58.799999999999386,GKCBR23,FRI,118.291,35.933
6832,10.0,21.0,16.320000000009713,+,49.0,50.0,41.99999999999591,GKCBR23,FRI,155.318,49.845
6839,11.0,30.0,43.920000000006354,+,34.0,54.0,46.79999999998813,GKCBR23,FRI,172.683,34.913
6840,7.0,55.0,6.720000000006507,+,26.0,21.0,14.399999999997137,GKCBR23,FRI,118.77800000000002,26.354
6841,10.0,30.0,36.2400000000072,+,35.0,55.0,1.2000000000057298,GKCBR23,FRI,157.651,35.917
6846,12.0,5.0,14.40000000000694,+,32.0,4.0,15.599999999992631,GKCBR23,FRI,181.31,32.071
6847,15.0,34.0,45.840000000011685,+,29.0,20.0,13.19999999999908,GKCBR23,FRI,233.69100000000003,29.337
6848,14.0,50.0,39.840000000007336,+,44.0,18.0,28.799999999999383,GKCBR23,FRI,222.666,44.308
6849,11.0,53.0,8.160000000006988,+,46.0,2.0,45.59999999999775,GKCBR23,FRI,178.28400000000002,46.046
6855,8.0,31.0,59.7600000000044,+,30.0,39.0,32.39999999999611,GKCBR23,FRI,127.999,30.659
6858,14.0,42.0,19.200000000014512,+,50.0,43.0,58.799999999989154,GKCBR23,FRI,220.58000000000004,50.733
6859,14.0,49.0,21.840000000014328,+,63.0,16.0,15.600000000002863,GKCBR23,FRI,222.34100000000004,63.271
6865,13.0,15.0,30.960000000004584,+,52.0,54.0,35.99999999998772,GKCBR23,FRI,198.879,52.91
6870,9.0,13.0,15.840000000008274,+,52.0,8.0,56.40000000000328,GKCBR23,FRI,138.31600000000003,52.149
6875,14.0,31.0,47.52000000001374,+,60.0,51.0,10.800000000005523,GKCBR23,FRI,217.94800000000004,60.853
6880,11.0,5.0,31.920000000013005,+,41.0,5.0,49.20000000000471,GKCBR23,FRI,166.38300000000004,41.097
6882,15.0,48.0,49.44000000000671,+,36.0,10.0,33.60000000000696,GKCBR23,FRI,237.206,36.176
6886,13.0,55.0,11.280000000007815,+,24.0,24.0,14.399999999999691,GKCBR23,FRI,208.797,24.404
6891,10.0,53.0,4.689582056016661e-12,+,43.0,2.0,56.39999999999816,GKCBR23,FRI,163.25,43.049
6893,11.0,26.0,3.6000000000052523,+,54.0,53.0,27.599999999993656,GKCBR23,FRI,171.515,54.891
6901,11.0,1.0,40.08000000000976,+,33.0,17.0,20.40000000000532,GKCBR23,FRI,165.41700000000003,33.289
6903,16.0,18.0,29.040000000007357,+,29.0,58.0,58.80000000000194,GKCBR23,FRI,244.621,29.983
6907,15.0,0.0,41.28000000000824,+,36.0,21.0,46.79999999999836,GKCBR23,FRI,225.172,36.363
6913,15.0,20.0,45.12000000000995,+,48.0,39.0,21.599999999995703,GKCBR23,FRI,230.188,48.656
6914,10.0,39.0,30.480000000009117,+,39.0,47.0,20.40000000000532,GKCBR23,FRI,159.877,39.789
6920,10.0,40.0,49.92000000000516,+,56.0,15.0,7.200000000008799,GKCBR23,FRI,160.208,56.252
6922,8.0,26.0,3.8400000000068246,+,47.0,19.0,12.000000000001023,GKCBR23,FRI,126.51600000000002,47.32
6923,7.0,58.0,28.56000000000506,+,37.0,47.0,13.19999999999652,GKCBR23,FRI,119.619,37.787
6924,13.0,56.0,55.200000000004366,+,27.0,11.0,20.400000000000205,GKCBR23,FRI,209.23,27.189
6925,10.0,36.0,36.24000000001232,+,38.0,35.0,9.59999999999468,GKCBR23,FRI,159.15100000000004,38.586
6926,11.0,10.0,37.440000000006535,+,54.0,11.0,34.799999999992224,GKCBR23,FRI,167.656,54.193
6929,12.0,49.0,13.200000000008885,+,50.0,0.0,43.20000000000164,GKCBR23,FRI,192.305,50.012
6930,8.0,22.0,15.360000000006409,+,31.0,40.0,37.19999999999857,GKCBR23,FRI,125.564,31.677
6932,13.0,54.0,49.92000000000857,+,33.0,24.0,35.99999999998772,GKCBR23,FRI,208.708,33.41
6935,15.0,21.0,26.88000000000855,+,48.0,39.0,43.19999999999652,GKCBR23,FRI,230.362,48.662
6940,16.0,55.0,0.2400000000122304,+,39.0,8.0,49.19999999999448,GKCBR23,FRI,253.75100000000003,39.147
6945,12.0,26.0,22.56000000000796,+,64.0,6.0,21.599999999980355,GKCBR23,FRI,186.594,64.106
6946,14.0,22.0,6.72000000000736,+,36.0,14.0,34.80000000000757,GKCBR23,FRI,215.528,36.243
6947,15.0,57.0,40.08000000001061,+,28.0,52.0,47.99999999999642,GKCBR23,FRI,239.41700000000003,28.88
6948,15.0,32.0,15.360000000010672,+,43.0,38.0,45.60000000000287,GKCBR23,FRI,233.064,43.646
6949,13.0,5.0,27.36000000000871,+,26.0,45.0,7.19999999999601,GKCBR23,FRI,196.364,26.752
6950,10.0,27.0,3.840000000003414,+,38.0,20.0,13.200000000011867,GKCBR23,FRI,156.766,38.337
6952,10.0,36.0,48.96000000000612,+,48.0,49.0,47.99999999999386,GKCBR23,FRI,159.204,48.83
6953,9.0,33.0,5.280000000005174,+,29.0,10.0,15.599999999997747,GKCBR23,FRI,143.272,29.171
6955,11.0,16.0,34.80000000001354,+,29.0,15.0,21.60000000000082,GKCBR23,FRI,169.14500000000004,29.256
6957,11.0,32.0,22.800000000008254,+,39.0,35.0,27.600000000003888,GKCBR23,FRI,173.09500000000003,39.591
6959,14.0,21.0,18.240000000009505,+,43.0,11.0,9.599999999999795,GKCBR23,FRI,215.326,43.186
6963,15.0,32.0,0.9600000000058628,+,40.0,53.0,42.000000000011255,GKCBR23,FRI,233.004,40.895
6965,13.0,52.0,22.800000000010385,+,61.0,53.0,38.39999999999407,GKCBR23,FRI,208.09500000000003,61.894
6968,14.0,14.0,27.120000000008417,+,28.0,28.0,30.00000000000512,GKCBR23,FRI,213.613,28.475
6969,15.0,22.0,34.080000000007544,+,31.0,9.0,10.799999999995292,GKCBR23,FRI,230.642,31.153
6971,8.0,27.0,29.760000000006954,+,53.0,7.0,33.59999999999161,GKCBR23,FRI,126.874,53.126
6973,12.0,31.0,29.04000000001417,+,49.0,15.0,35.99999999999284,GKCBR23,FRI,187.87100000000004,49.26
6981,10.0,14.0,24.00000000000716,+,50.0,18.0,21.599999999990587,GKCBR23,FRI,153.60000000000002,50.306
6983,15.0,27.0,37.4400000000125,+,41.0,29.0,45.60000000000798,GKCBR23,FRI,231.90600000000003,41.496
6984,14.0,28.0,32.64000000000962,+,42.0,40.0,19.19999999998936,GKCBR23,FRI,217.136,42.672
6986,8.0,11.0,40.56000000000438,+,40.0,14.0,56.40000000000839,GKCBR23,FRI,122.919,40.249
6990,13.0,30.0,39.360000000008455,+,62.0,55.0,8.39999999998895,GKCBR23,FRII,202.664,62.919
6993,13.0,36.0,23.76000000000729,+,34.0,22.0,19.19999999999959,GKCBR23,FRII,204.099,34.372
6998,16.0,11.0,40.3200000000092,+,31.0,3.0,2.557953848736361e-12,GKCBR23,FRII,242.918,31.05
7002,13.0,1.0,53.2800000000131,+,25.0,44.0,13.199999999993963,GKCBR23,FRII,195.47200000000004,25.737
7012,14.0,11.0,20.640000000014567,+,52.0,12.0,7.199999999993452,GKCBR23,FRII,212.83600000000004,52.202
7015,16.0,23.0,18.720000000005825,+,33.0,30.0,18.00000000000921,GKCBR23,FRII,245.828,33.505
7017,10.0,19.0,54.48000000001073,+,39.0,30.0,21.60000000000082,GKCBR23,FRII,154.97700000000003,39.506
7021,11.0,55.0,13.680000000004355,+,54.0,52.0,51.60000000000082,GKCBR23,FRII,178.807,54.881
7026,11.0,39.0,36.480000000003656,+,36.0,7.0,48.00000000000921,GKCBR23,FRII,174.902,36.13
7029,8.0,10.0,3.600000000008663,+,42.0,28.0,4.800000000012688,GKCBR23,FRII,122.515,42.468
7033,8.0,15.0,12.240000000003448,+,38.0,40.0,44.40000000000737,GKCBR23,FRII,123.801,38.679
7039,8.0,32.0,31.20000000000573,+,35.0,17.0,13.19999999999652,GKCBR23,FRII,128.13,35.287
7040,12.0,4.0,52.32000000000298,+,29.0,29.0,13.199999999993963,GKCBR23,FRII,181.218,29.487
7041,9.0,15.0,57.84000000000802,+,41.0,29.0,2.400000000006344,GKCBR23,FRII,138.991,41.484
7043,15.0,41.0,28.5600000000089,+,49.0,8.0,56.40000000000328,GKCBR23,FRII,235.369,49.149
7047,11.0,26.0,8.640000000006296,+,30.0,3.0,35.9999999999954,GKCBR23,FRII,171.536,30.06
7052,13.0,17.0,6.000000000013301,+,43.0,57.0,14.400000000002253,GKCBR23,FRII,199.27500000000003,43.954
7055,10.0,7.0,42.48000000000502,+,59.0,8.0,9.600000000010027,GKCBR23,FRII,151.927,59.136
7059,9.0,3.0,20.400000000008305,+,52.0,33.0,36.000000000008185,GKCBR23,FRII,135.835,52.56
7066,8.0,26.0,54.0000000000029,+,39.0,48.0,43.199999999991405,GKCBR23,FRII,126.725,39.812
7067,10.0,43.0,45.600000000005,+,51.0,0.0,39.60000000001003,GKCBR23,FRII,160.94,51.011
7071,14.0,53.0,52.800000000011664,+,50.0,4.0,4.799999999992224,GKCBR23,FRII,223.47000000000003,50.068
7073,12.0,54.0,11.760000000007976,+,27.0,37.0,33.6000000000044,GKCBR23,FRII,193.549,27.626
7074,13.0,42.0,48.00000000000495,+,38.0,12.0,21.60000000001105,GKCBR23,FRII,205.7,38.206
7076,8.0,48.0,13.2000000000059,+,57.0,0.0,3.59999999999161,GKCBR23,FRII,132.055,57.001
7086,7.0,59.0,47.2800000000062,+,37.0,38.0,49.19999999999448,GKCBR23,FRII,119.94700000000002,37.647
7088,15.0,9.0,27.840000000011003,+,44.0,45.0,7.200000000008799,GKCBR23,FRII,227.366,44.752
7094,11.0,36.0,12.960000000006886,+,40.0,2.0,34.79999999999734,GKCBR23,FRII,174.054,40.043
7095,14.0,53.0,38.16000000000528,+,29.0,1.0,19.199999999994475,GKCBR23,FRII,223.409,29.022
7097,10.0,1.0,46.80000000000263,+,28.0,46.0,55.2000000000001,GKCBR23,FRII,150.445,28.782
7100,8.0,13.0,43.68000000000521,+,26.0,55.0,12.00000000000614,GKCBR23,FRII,123.432,26.92
7103,14.0,26.0,44.16000000000878,+,49.0,32.0,38.39999999998895,GKCBR23,FRII,216.684,49.544
7104,10.0,25.0,29.76000000000738,+,42.0,57.0,43.20000000001187,GKCBR23,FRII,156.37400000000002,42.962
7108,11.0,53.0,52.80000000000527,+,38.0,11.0,49.20000000000982,GKCBR23,FRII,178.47,38.197
7112,13.0,40.0,41.04000000000454,+,28.0,52.0,8.399999999999181,GKCBR23,FRII,205.171,28.869
7113,12.0,4.0,28.32000000000562,+,50.0,10.0,19.19999999998936,GKCBR23,FRII,181.118,50.172
7115,11.0,8.0,42.480000000008005,+,30.0,23.0,56.40000000000328,GKCBR23,FRII,167.17700000000002,30.399
7119,8.0,1.0,35.280000000003895,+,50.0,9.0,43.19999999999652,GKCBR23,FRII,120.397,50.162
7120,11.0,34.0,54.72000000001231,+,30.0,5.0,23.99999999999949,GKCBR23,FRII,173.72800000000004,30.09
7123,13.0,6.0,45.600000000009686,+,46.0,33.0,32.399999999991,GKCBR23,FRII,196.69000000000003,46.559
7131,11.0,55.0,26.640000000006125,+,54.0,54.0,14.400000000012485,GKCBR23,FRII,178.86100000000002,54.904
7133,11.0,12.0,38.400000000006,+,43.0,26.0,27.600000000009004,GKCBR23,FRII,168.16,43.441
7141,11.0,54.0,12.960000000009444,+,29.0,16.0,8.399999999994066,GKCBR23,FRII,178.55400000000003,29.269
7143,11.0,34.0,38.40000000000771,+,43.0,28.0,1.199999999995498,GKCBR23,FRII,173.66000000000005,43.467
7145,17.0,23.0,20.88000000001358,+,34.0,17.0,56.39999999999816,GKCBR23,FRII,260.83700000000005,34.299
7148,16.0,14.0,24.00000000000716,+,38.0,24.0,3.600000000012073,GKCBR23,FRII,243.6,38.401
7149,14.0,38.0,49.44000000000884,+,34.0,15.0,54.000000000002046,GKCBR23,FRII,219.706,34.265
7150,14.0,53.0,21.840000000013475,+,46.0,54.0,43.19999999999652,GKCBR23,FRII,223.34100000000004,46.912
7155,13.0,53.0,47.28000000000748,+,51.0,57.0,36.00000000000307,GKCBR23,FRII,208.447,51.96
7156,16.0,5.0,23.520000000009134,+,38.0,30.0,3.59999999999161,GKCBR23,FRII,241.348,38.501
7157,14.0,34.0,56.6400000000057,+,41.0,9.0,14.400000000012485,GKCBR23,FRII,218.736,41.154
7163,9.0,21.0,7.440000000009093,+,45.0,38.0,45.60000000000287,GKCBR23,FRII,140.28100000000003,45.646
7168,11.0,12.0,53.520000000009134,+,53.0,49.0,47.99999999999386,GKCBR23,FRII,168.223,53.83
7175,14.0,21.0,5.760000000010876,+,41.0,44.0,49.19999999999959,GKCBR23,FRII,215.27400000000003,41.747
7179,8.0,16.0,1.9200000000027728,+,38.0,4.0,15.599999999992631,GKCBR23,FRII,124.008,38.071
7182,11.0,31.0,33.60000000000568,+,60.0,47.0,27.59999999998854,GKCBR23,FRII,172.89,60.791
7186,10.0,42.0,54.00000000000588,+,28.0,25.0,58.799999999999386,GKCBR23,FRII,160.725,28.433
7188,15.0,41.0,18.720000000014775,+,51.0,40.0,44.40000000000737,GKCBR23,FRII,235.32800000000003,51.679
7196,12.0,9.0,13.440000000012589,+,43.0,39.0,18.000000000004093,GKCBR23,FRII,182.30600000000004,43.655
7198,8.0,59.0,2.8800000000094883,+,34.0,27.0,57.60000000000389,GKCBR23,FRII,134.76200000000003,34.466
7200,10.0,50.0,52.560000000007534,+,40.0,0.0,50.40000000001044,GKCBR23,FRII,162.71900000000002,40.014
7202,8.0,31.0,9.600000000008322,+,41.0,47.0,38.39999999998895,GKCBR23,FRII,127.79000000000002,41.794
7204,15.0,35.0,56.64000000000868,+,51.0,25.0,15.599999999997747,GKCBR23,FRII,233.986,51.421
7207,9.0,44.0,38.64000000000715,+,64.0,11.0,45.59999999999263,GKCBR23,FRII,146.161,64.196
7210,9.0,9.0,51.12000000000364,+,58.0,47.0,2.399999999996112,GKCBR23,FRII,137.463,58.784
7211,9.0,28.0,41.52000000001024,+,28.0,0.0,17.99999999999642,GKCBR23,FRII,142.17300000000003,28.005
7214,12.0,25.0,44.64000000000894,+,59.0,41.0,31.20000000000061,GKCBR23,FRII,186.436,59.692
7218,13.0,42.0,13.200000000013574,+,60.0,21.0,43.20000000000675,GKCBR23,FRII,205.55500000000004,60.362
7219,13.0,37.0,30.72000000000472,+,46.0,21.0,17.999999999988745,GKCBR23,FRII,204.378,46.355
7221,9.0,38.0,21.600000000005508,+,55.0,43.0,33.599999999996726,GKCBR23,FRII,144.59,55.726
7223,10.0,18.0,42.48000000000587,+,58.0,58.0,37.199999999988336,GKCBR23,FRII,154.677,58.977
7225,10.0,41.0,38.640000000010986,+,63.0,6.0,14.399999999997137,GKCBR23,FRII,160.41100000000003,63.104
7231,17.0,4.0,42.96000000000561,+,60.0,44.0,49.19999999999959,GKCBR23,FRII,256.179,60.747
7233,11.0,2.0,15.60000000000585,+,29.0,7.0,26.3999999999956,GKCBR23,FRII,165.565,29.124
7240,14.0,37.0,18.960000000010808,+,40.0,42.0,57.60000000000389,GKCBR23,FRII,219.329,40.716
7245,16.0,35.0,8.64000000001397,+,42.0,47.0,59.99999999998977,GKCBR23,FRII,248.78600000000003,42.8
7256,13.0,19.0,45.36000000000854,+,60.0,30.0,43.20000000000164,GKCBR23,FRII,199.939,60.512
7261,9.0,1.0,50.40000000000703,+,55.0,55.0,26.39999999999816,GKCBR23,FRII,135.46,55.924
7264,10.0,7.0,18.960000000010808,+,44.0,25.0,1.2000000000057298,GKCBR23,FRII,151.82900000000004,44.417
7267,15.0,30.0,4.800000000012261,+,29.0,0.0,10.80000000000041,GKCBR23,FRII,232.52,29.003
7271,8.0,27.0,25.440000000004236,+,29.0,18.0,43.2000000000042,GKCBR23,FRII,126.856,29.312
7272,9.0,44.0,25.68000000000538,+,52.0,1.0,37.20000000000368,GKCBR23,FRII,146.107,52.027
7273,8.0,49.0,21.840000000007933,+,54.0,13.0,30.00000000000512,GKCBR23,FRII,132.341,54.225
7282,14.0,4.0,12.000000000013811,+,32.0,6.0,10.800000000005523,GKCBR23,FRII,211.05000000000004,32.103
7285,9.0,7.0,35.040000000001044,+,41.0,34.0,55.20000000000266,GKCBR23,FRII,136.896,41.582
7286,15.0,49.0,58.56000000001188,+,62.0,41.0,20.400000000000205,GKCBR23,FRII,237.49400000000003,62.689
